id,tgl_masuk_barang_gudang,nomor_po,nama_brg,nie_brg,tipe_brg,merk_brg,negara_asal,stok,deskripsi_alat,harga_beli,harga_satuan,status_cek
3995,0000-00-00,,"MAYO-LEXER DISSECTINGSCISSORS, STRAIGHT, SUPERCUT,16CM, 6 1/4""",,HB 1817-SC,HEBU,GERMANY,1,,0,2055300,1
3996,0000-00-00,,"MAYO-LEXER DISSECTINGSCISSORS, CURVED, 16CM, 6 1/4""",,HB 1818,HEBU,GERMANY,12,,0,1459100,1
3997,0000-00-00,,"MAYO-LEXER DISSECTING SCISSORSFINE, CURVED, 21CM, 8 1/4""",,HB 1818-21,HEBU,GERMANY,1,,0,2419200,1
3998,0000-00-00,,"MAYO-LEXER DISSECTINGSCISSORS, CURVED, 16CM, 6 1/4""""""CERABITE",,HB 1818-CB,HEBU,GERMANY,1,,0,10028900,1
3999,0000-00-00,,"MAYO-LEXER DISSECTINGSCISSORS, CURVED, SUPERCUT,16CM, 6 1/4""",,HB 1818-SC,HEBU,GERMANY,1,,0,2107100,1
4000,0000-00-00,,"BABY-LEXER DISSECTINGSCISSORS, STRAIGHT, 10CM, 4""",,HB 1819,HEBU,GERMANY,4,,0,1472100,1
4001,0000-00-00,,"BABY-LEXER DISSECTINGSCISSORS, CURVED, 10CM, 4""",,HB 1820,HEBU,GERMANY,2,,0,1548800,1
4002,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1, 14,5CM, 5 3/4""",,HB 1821,HEBU,GERMANY,30,,0,1356500,1
4003,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,14,5CM, 5 3/4""""""CERABITE",,HB 1821-CB,HEBU,GERMANY,1,,0,8532000,1
4004,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, SUPERCUT,14,5CM, 5 3/4""LEFT-HANDED",,HB 1821-SC,HEBU,GERMANY,1,,0,2004500,1
4005,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1, 18CM, 7""",,HB 1822,HEBU,GERMANY,1,,0,1411600,1
4006,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,18CM, 7""""""CERABITE",,HB 1822-CB,HEBU,GERMANY,1,,0,8751300,1
4007,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, SUPERCUT,18CM, 7""",,HB 1822-SC,HEBU,GERMANY,1,,0,2059600,1
4008,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1, 20CM, 8""",,HB 1823,HEBU,GERMANY,2,,0,1468800,1
4009,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,20CM, 8""""""CERABITE",,HB 1823-CB,HEBU,GERMANY,1,,0,9767600,1
4010,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,20CM, 8"", SUPERCUT""",,HB 1823-SC,HEBU,GERMANY,1,,0,2116800,1
4011,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,23CM, 9""",,HB 1824,HEBU,GERMANY,1,,0,2096300,1
4012,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,23CM, 9"", SUPERCUT""",,HB 1824-SC,HEBU,GERMANY,1,,0,2744300,1
4013,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,25CM, 10""",,HB 1825,HEBU,GERMANY,1,,0,2695700,1
4014,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,25CM, 10"", SUPERCUT""",,HB 1825-SC,HEBU,GERMANY,1,,0,3343700,1
4015,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,28CM, 11""",,HB 1826,HEBU,GERMANY,1,,0,3224900,1
4016,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,28CM, 11"", SUPERCUT""",,HB 1826-SC,HEBU,GERMANY,1,,0,3872900,1
4017,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,30CM, 12""",,HB 1827,HEBU,GERMANY,1,,0,3615900,1
4018,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.1,30CM, 12"", SUPERCUT""",,HB 1827-SC,HEBU,GERMANY,1,,0,4263900,1
4019,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.2,14,5CM, 5 3/4""",,HB 1831,HEBU,GERMANY,1,,0,1457000,1
4020,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.2,18CM, 7""",,HB 1832,HEBU,GERMANY,1,,0,1701000,1
4021,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.2,20CM, 8""",,HB 1833,HEBU,GERMANY,1,,0,1961300,1
4022,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.2,23CM, 9""",,HB 1834,HEBU,GERMANY,1,,0,2196800,1
4023,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.2,25CM, 10""",,HB 1835,HEBU,GERMANY,1,,0,2796200,1
4024,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.2,28CM, 11""",,HB 1836,HEBU,GERMANY,1,,0,3325400,1
4025,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.2,30CM, 12""",,HB 1837,HEBU,GERMANY,1,,0,3716300,1
4026,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.3,14,5CM, 5 3/4""",,HB 1841,HEBU,GERMANY,1,,0,1556300,1
4027,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.3,18CM, 7""",,HB 1842,HEBU,GERMANY,1,,0,1611400,1
4028,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.3,20CM, 8""",,HB 1843,HEBU,GERMANY,1,,0,1668600,1
4029,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.3,23CM, 9""",,HB 1844,HEBU,GERMANY,1,,0,2297200,1
4030,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.3, 25CM, 10""",,HB 1845,HEBU,GERMANY,1,,0,2896600,1
4031,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.3,28CM, 11""",,HB 1846,HEBU,GERMANY,1,,0,3424700,1
4032,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, STRAIGHT, FIG.3,30CM, 12""",,HB 1847,HEBU,GERMANY,1,,0,3816800,1
4033,0000-00-00,,"METZENBAUM DISSECTING SCISSORS, CURVED, FIG.1, 14.5CM, 5 3/4""",,HB 1851,HEBU,GERMANY,1,,0,1432100,1
4034,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1,14,5CM, 5 3/4""""""CERABITE",,HB 1851-CB,HEBU,GERMANY,1,,0,10806500,1
4035,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, 14,5CM,5 3/4"", SUPERCUT""",,HB 1851-SC,HEBU,GERMANY,1,,0,2080100,1
4036,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS,CURVED, FIG.1, 18CM, 7""",,HB 1852,HEBU,GERMANY,80,,0,1487200,1
4037,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 18CM,7""""""CERABITE",,HB 1852-CB,HEBU,GERMANY,1,,0,9970600,1
4038,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, SUPERCUT,18CM, 7""",,HB 1852-SC,HEBU,GERMANY,1,,0,2135200,1
4039,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 20CM, 8""",,HB 1853,HEBU,GERMANY,82,,0,1543400,1
4040,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 20CM,8"""",""CERABITE",,HB 1853-CB,HEBU,GERMANY,1,,0,11046300,1
4041,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 20CM,8"", SUPERCUT""",,HB 1853-SC,HEBU,GERMANY,1,,0,2191400,1
4042,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 23CM, 9""",,HB 1854,HEBU,GERMANY,1,,0,2171900,1
4043,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 23CM,9"", SUPERCUT""",,HB 1854-SC,HEBU,GERMANY,1,,0,2819900,1
4044,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 25CM, 10""",,HB 1855,HEBU,GERMANY,3,,0,2771300,1
4045,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 25CM,10"", SUPERCUT""",,HB 1855-SC,HEBU,GERMANY,1,,0,3419300,1
4046,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 28CM,11""",,HB 1856,HEBU,GERMANY,1,,0,3299400,1
4047,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 28CM,11""",,HB 1856-SC,HEBU,GERMANY,1,,0,3947400,1
4048,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1, 30CM,12""",,HB 1857,HEBU,GERMANY,1,,0,3691500,1
4049,0000-00-00,,"JAMISON-METZENBAUM DISSERCTINGSCISSORS, CURVED, 15CM, 6""",,HB 1857-15G,HEBU,GERMANY,1,,0,1868400,1
4050,0000-00-00,,"JAMISON-METZENBAUM DISSERCTINGSCISSORS, CURVED, 18CM, 7""""""",,HB 1857-18G,HEBU,GERMANY,1,,0,2123300,1
4051,0000-00-00,,"JAMISON-METZENBAUM DISSERCTINGSCISSORS, CURVED, 20CM, 8""""""",,HB 1857-20G,HEBU,GERMANY,1,,0,1985100,1
4052,0000-00-00,,"JAMISON-METZENBAUM DISSERCTINGSCISSORS, CURVED, 23CM, 9""""""",,HB 1857-23G,HEBU,GERMANY,1,,0,2173000,1
4053,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.1,30CM, 12""",,HB 1857-SC,HEBU,GERMANY,1,,0,4339500,1
4054,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.2,14,5CM, 5 3/4""",,HB 1861,HEBU,GERMANY,1,,0,1531500,1
4055,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.2, 18CM,7""",,HB 1862,HEBU,GERMANY,1,,0,1586600,1
4056,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.2, 20CM,8""",,HB 1863,HEBU,GERMANY,1,,0,1643800,1
4057,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.2, 23CM,9""",,HB 1864,HEBU,GERMANY,1,,0,2270200,1
4058,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.2, 25CM,10""",,HB 1865,HEBU,GERMANY,1,,0,2871800,1
4059,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.2, 28CM,11""",,HB 1866,HEBU,GERMANY,1,,0,3399900,1
4060,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.2, 30CM,12""",,HB 1867,HEBU,GERMANY,1,,0,3791900,1
4061,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.3,14,5CM, 5 3/4""",,HB 1871,HEBU,GERMANY,1,,0,1631900,1
4062,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.3, 18CM,7""",,HB 1872,HEBU,GERMANY,1,,0,1687000,1
4063,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.3, 20CM,8""",,HB 1873,HEBU,GERMANY,1,,0,1744200,1
4064,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.3, 23CM, 9""",,HB 1874,HEBU,GERMANY,1,,0,2371700,1
4065,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.3, 25CM,10""",,HB 1875,HEBU,GERMANY,1,,0,2971100,1
4066,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.3, 28CM,11""",,HB 1876,HEBU,GERMANY,1,,0,3490600,1
4067,0000-00-00,,"METZENBAUM DISSECTINGSCISSORS, CURVED, FIG.3, 30CM,12""",,HB 1877,HEBU,GERMANY,1,,0,3891300,1
4068,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 14,5CM,5 3/4""",,HB 1880,HEBU,GERMANY,2,,0,1221500,1
4069,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 14,5CM,5 3/4"", SUPERCUT""",,HB 1880-SC,HEBU,GERMANY,1,,0,1869500,1
4070,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 18CM, 7""",,HB 1882,HEBU,GERMANY,1,,0,1489400,1
4071,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 20CM, 8""",,HB 1882-20,HEBU,GERMANY,1,,0,1746400,1
4072,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 20CM, 8"""",""SUPERCUT",,HB 1882-20-SC,HEBU,GERMANY,1,,0,2137400,1
4073,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 23CM, 8""",,HB 1882-23,HEBU,GERMANY,1,,0,2033700,1
4074,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 23CM, 9"""",""SUPERCUT",,HB 1882-23-SC,HEBU,GERMANY,1,,0,2394400,1
4075,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 25CM, 10""",,HB 1882-25,HEBU,GERMANY,1,,0,3070500,1
4076,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 25CM, 10"""",""SUPERCUT",,HB 1882-25-SC,HEBU,GERMANY,1,,0,2681700,1
4077,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 28CM, 11""",,HB 1882-28,HEBU,GERMANY,1,,0,3640700,1
4078,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 28CM, 11"""",""SUPERCUT",,HB 1882-28-SC,HEBU,GERMANY,1,,0,3718500,1
4079,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, STRAIGHT, 18CM, 7"",""SUPERCUT",,HB 1882-SC,HEBU,GERMANY,1,,0,4288700,1
4080,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, S-CURVED, 18CM, 7""""""",,HB 1883-18,HEBU,GERMANY,1,,0,1870600,1
4081,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, S-CURVED, 20CM, 8""""""",,HB 1883-20,HEBU,GERMANY,1,,0,1932200,1
4082,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, S-CURVED, 23CM, 9""""""",,HB 1883-23,HEBU,GERMANY,1,,0,2244300,1
4083,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 14,5CM,5 3/4""",,HB 1884,HEBU,GERMANY,3,,0,1565000,1
4084,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 14,5CM,5 3/4""""""CERABITE",,HB 1884-CB,HEBU,GERMANY,1,,0,9711400,1
4085,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 14,5CM,5 3/4"", SUPERCUT""",,HB 1884-SC,HEBU,GERMANY,1,,0,1944000,1
4086,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 18CM, 7""",,HB 1886,HEBU,GERMANY,1,,0,1565000,1
4087,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 20CM, 8""",,HB 1886-20,HEBU,GERMANY,1,,0,1827400,1
4088,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 20CM, 8""""""CERABITE",,HB 1886-20-CB,HEBU,GERMANY,1,,0,12239700,1
4089,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 20CM, 8"""",""SUPERCUT",,HB 1886-20-SC,HEBU,GERMANY,1,,0,2213000,1
4090,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 23CM, 9""",,HB 1886-23,HEBU,GERMANY,1,,0,2504600,1
4091,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 23CM, 9""""""CERABITE",,HB 1886-23-CB,HEBU,GERMANY,1,,0,13601600,1
4092,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 23CM, 9"""",""SUPERCUT",,HB 1886-23-SC,HEBU,GERMANY,1,,0,2475400,1
4093,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 25CM, 10""",,HB 1886-25,HEBU,GERMANY,1,,0,3151500,1
4094,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 25CM, 10"""",""SUPERCUT",,HB 1886-25-SC,HEBU,GERMANY,1,,0,3152600,1
4095,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 28CM, 11""",,HB 1886-28,HEBU,GERMANY,1,,0,3721700,1
4096,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 28CM, 11"""",""SUPERCUT",,HB 1886-28-SC,HEBU,GERMANY,1,,0,3799500,1
4097,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 18CM, 7""""""CERABITE",,HB 1886-CB,HEBU,GERMANY,1,,0,11336800,1
4098,0000-00-00,,"METZENBAUM, FINO DISSECTINGSCISSORS, CURVED, 18CM, 7"",""SUPERCUT",,HB 1886-SC,HEBU,GERMANY,1,,0,4369700,1
4099,0000-00-00,,"METZENBAUM-LAHEY DISSECTINGSCISSORS, STRAIGHT, 14CM,5 1/2""",,HB 1887-01,HEBU,GERMANY,1,,0,1221500,1
4100,0000-00-00,,"METZENBAUM-LAHEY DISSECTINGSCISSORS, CURVED, 14CM,5 1/2""",,HB 1887-02,HEBU,GERMANY,1,,0,1296000,1
4101,0000-00-00,,"METZENBAUM, STRABISMUSSCISSORS, SRTAIGHT, 11,5CM,4 1/2""",,HB 1888,HEBU,GERMANY,5,,0,1231200,1
4102,0000-00-00,,"METZENBAUM STRABISMUSSCISSORS, STRAIGHT, 13CM,5""",,HB 1888-13,HEBU,GERMANY,1,,0,1506600,1
4103,0000-00-00,,"METZENBAUM STRABISMUSSCISSORS, STRAIGHT, 11,5CM,4 1/2""""""CERABITE",,HB 1888-CB,HEBU,GERMANY,1,,0,7272800,1
4104,0000-00-00,,"METZENBAUM STRABISMUSSCISSORS, STRAIGHT, SUPERCUT,11,5CM, 4 1/2""",,HB 1888-SC,HEBU,GERMANY,1,,0,1879200,1
4105,0000-00-00,,"METZENBAUM, STRABISMUSSCISSORS, CURVED, 11,5CM,4 1/2""",,HB 1889,HEBU,GERMANY,2,,0,1317600,1
4106,0000-00-00,,"METZENBAUM STRABISMUSSCISSORS, CURVED, 13CM, 5""",,HB 1889-13,HEBU,GERMANY,1,,0,1598400,1
4107,0000-00-00,,"METZENBAUM STRABISMUSSCISSORS, CURVED, 11,5CM,4 1/2""""""CERABITE",,HB 1889-CB,HEBU,GERMANY,1,,0,7447700,1
4108,0000-00-00,,"METZENBAUM STRABISMUSSCISSORS, CURVED, SUPERCUT,11,5CM, 4 1/2""",,HB 1889-SC,HEBU,GERMANY,1,,0,1965600,1
4109,0000-00-00,,"SET OF 6 HARTMANN TUNING FORKS IN A CASE (HB 180-02, HB 180-03, HB 180-04, HB 180-05, HB 180-07, HB ",,HB 189-06,HEBU,GERMANY,1,,0,21834100,1
4110,0000-00-00,,"WERTHEIM OP. AND GYN.SCISSORS, CURVED, 14,5CM,5 3/4""",,HB 1890,HEBU,GERMANY,1,,0,1588700,1
4111,0000-00-00,,"WERTHEIM OP. AND GYN. SCISSORS, CURVED, 19,5 CM, 7 3/4""",,HB 1891,HEBU,GERMANY,1,,0,2046600,1
4112,0000-00-00,,"WERTHEIM OP. AND GYN.SCISSORS, CURVED, 23CM, 9""",,HB 1892,HEBU,GERMANY,1,,0,2448400,1
4113,0000-00-00,,"KLINKENBERGH OP. AND GYN.SCISSORS, CURVED, 23CM, 9""""""",,HB 1892-23,HEBU,GERMANY,1,,0,2987300,1
4114,0000-00-00,,"SIMS OP. AND GYN. SCISSORS,STRAIGHT, FIG.1, 20CM, 8""",,HB 1893,HEBU,GERMANY,1,,0,1689200,1
4115,0000-00-00,,"SIMS OP. AND GYN. SCISSORS,STRAIGHT, FIG.1, 23CM, 9""",,HB 1895,HEBU,GERMANY,1,,0,1921400,1
4116,0000-00-00,,"SIMS OP. AND GYN. SCISSORS,STRAIGHT, FIG.2, 20CM, 8""",,HB 1896,HEBU,GERMANY,1,,0,1689200,1
4117,0000-00-00,,"SIMS OP. AND GYN. SCISSORS,STRAIGHT, FIG.2, 23CM, 9""",,HB 1898,HEBU,GERMANY,1,,0,1921400,1
4118,0000-00-00,,"SIMS OP. AND GYN. SCISSORS, CURVED FIG.1, 20CM, 8""",,HB 1899,HEBU,GERMANY,1,,0,1765800,1
4119,0000-00-00,,"SIMS OP. AND GYN. SCISSORS, CURVED FIG.1, 23CM, 9""",,HB 1901,HEBU,GERMANY,1,,0,2278800,1
4120,0000-00-00,,"SIMS OP. AND GYN. SCISSORS,CURVED, FIG.2, 20CM, 8""",,HB 1902,HEBU,GERMANY,1,,0,1765800,1
4121,0000-00-00,,"KELLY SCISSORS, TOOTHED, ANGULAR ON SIDE,16,0CM, 6 1/4""",,HB 1903-01,HEBU,GERMANY,1,,0,1490400,1
4122,0000-00-00,,"KELLY SCISSORS, ANGULAR ON SIDE,16,0CM, 6 1/4""""""",,HB 1903-16,HEBU,GERMANY,1,,0,1340300,1
4123,0000-00-00,,"SIMS OP. AND GYN. SCISSORS,CURVED, FIG.2, 23CM, 9""",,HB 1904,HEBU,GERMANY,1,,0,2278800,1
4124,0000-00-00,,"KELLY DELICATE SCISSORS,STRAIGHT, 16CM, 6 1/4"",""",,HB 1905-16,HEBU,GERMANY,1,,0,1663200,1
4125,0000-00-00,,"KELLY DELICATE SCISSORS,STRAIGHT, 16CM, 6 1/4"""",""CERABITE",,HB 1905-16-CB,HEBU,GERMANY,1,,0,8840900,1
4126,0000-00-00,,"KELLY DELICATE SCISSORS,STRAIGHT, 16CM, 6 1/4"",""SUPERCUT",,HB 1905-16-SC,HEBU,GERMANY,1,,0,2311200,1
4127,0000-00-00,,"KELLY DELICATE SCISSORS,STRAIGHT, 18CM, 7""",,HB 1905-18,HEBU,GERMANY,1,,0,1689200,1
4128,0000-00-00,,"KELLY DELICATE SCISSORS,STRAIGHT, 18CM, 7"",""SUPERCUT",,HB 1905-18-SC,HEBU,GERMANY,1,,0,2337200,1
4129,0000-00-00,,"KELLY DELICATE SCISSORS,CURVED, 16CM, 6 1/4""",,HB 1906-16,HEBU,GERMANY,1,,0,1741000,1
4130,0000-00-00,,"KELLY DELICATE SCISSORS,CURVED, 16CM, 6 1/4""""""CERABITE",,HB 1906-16-CB,HEBU,GERMANY,1,,0,9025600,1
4131,0000-00-00,,"KELLY DELICATE SCISSORS,CURVED, 16CM, 6 1/4""",,HB 1906-16-SC,HEBU,GERMANY,1,,0,2389000,1
4132,0000-00-00,,"KELLY DELICATE SCISSORS,CURVED, 18CM, 7""",,HB 1906-18,HEBU,GERMANY,1,,0,1765800,1
4133,0000-00-00,,"KELLY DELICATE SCISSORS,CURVED, 18CM, 7"", SUPERCUT""",,HB 1906-18-SC,HEBU,GERMANY,1,,0,2413800,1
4134,0000-00-00,,"SIEBOLD UTERINE SCISSORS, S-CURVED, 24CM, 9 1/2""",,HB 1907,HEBU,GERMANY,16,,0,3195800,1
4135,0000-00-00,,"DUBOIS CEPHALOTOMY SCISSORS,STRAIGHT, 27CM, 10 3/4""",,HB 1908,HEBU,GERMANY,1,,0,4324400,1
4136,0000-00-00,,"DUBOIS CEPHALOTOMY SCISSORS,CURVED, 27CM, 10 3/4""",,HB 1909,HEBU,GERMANY,1,,0,4389200,1
4137,0000-00-00,,"BRAUN-STADLER PERINEUMSCISSORS, 14,5CM, 5 3/4""",,HB 1910,HEBU,GERMANY,28,,0,1921400,1
4138,0000-00-00,,"BRAUN-STADLER PERINEUMSCISSORS, SAW-EDGE, 14,5CM,5 3/4""",,HB 1910-01,HEBU,GERMANY,1,,0,2255100,1
4139,0000-00-00,,"WALDMANN PERINEUM SCISSORS, 18CM, 7""",,HB 1910-18,HEBU,GERMANY,4,,0,3583500,1
4140,0000-00-00,,"WALDMANN PERINEUM SCISSORS,18CM, 7"", SUPERCUT""",,HB 1910-18-SC,HEBU,GERMANY,1,,0,4231500,1
4141,0000-00-00,,"BAUN-STADLER PERINEUMSCISSORS, 22CM, 8 3/4""",,HB 1911,HEBU,GERMANY,4,,0,2452700,1
4142,0000-00-00,,"BRAUN-STADLER PERINEUMSCISSORS, SAW-EDGE, 22CM,8 3/4""",,HB 1911-01,HEBU,GERMANY,1,,0,2964600,1
4143,0000-00-00,,"SCHUHMACHER UMBILICALSCISSORS, 15,5CM, 6 1/8""",,HB 1912,HEBU,GERMANY,2,,0,2264800,1
4144,0000-00-00,,"BUSCH UMBILICAL SCISSORS,13CM, 5""",,HB 1913,HEBU,GERMANY,1,,0,1459100,1
4145,0000-00-00,,"BUSCH UMBILICAL SCISSORS, 16CM, 6 1/4""",,HB 1914,HEBU,GERMANY,94,,0,1689200,1
4146,0000-00-00,,"USA PATTERN UMBLICAL SCISSORS, 10,5CM, 4 1/4""",,HB 1915,HEBU,GERMANY,5,,0,2021800,1
4147,0000-00-00,,"SCISSORS FOR THE REMOVAL OFUMBILICAL CORD CLAMPS, 11,5CM, 4 1/4""",,HB 1915-11,HEBU,GERMANY,1,,0,2427900,1
4148,0000-00-00,,"JOSEPH SCISSORS, STRAIGHT, 14,5CM, 5 3/4""",,HB 1916,HEBU,GERMANY,1,,0,1535800,1
4149,0000-00-00,,"JOSEPH SCISSORS, STRAIGHT,14,5CM, 5 3/4"", SUPERCUT",,HB 1916-SC,HEBU,GERMANY,1,,0,2183800,1
4150,0000-00-00,,"JOSEPH SCISSORS, CURVED, 14,5CM, 5 3/4""",,HB 1917,HEBU,GERMANY,2,,0,1586600,1
4151,0000-00-00,,"JOSEPH SCISSORS, CURVED,14,5CM, 5 3/4"", SUPERCUT",,HB 1917-SC,HEBU,GERMANY,1,,0,2234600,1
4152,0000-00-00,,"KILNER SCISSORS, CURVED, 13CM,5"", FLAT TIP""",,HB 1918,HEBU,GERMANY,1,,0,1586600,1
4153,0000-00-00,,"RAGNELL SCISSORS, STRAIGHT,12,5CM, 5""""""",,HB 1918-12,HEBU,GERMANY,1,,0,1598400,1
4154,0000-00-00,,"RAGNELL SCISSORS, CURVED,12,5CM, 5""""""",,HB 1918G1,HEBU,GERMANY,1,,0,1638400,1
4155,0000-00-00,,"RAGNELL SCISSORS, FULLY CURVED,12,5CM, 5""""""",,HB 1918G2,HEBU,GERMANY,1,,0,1638400,1
4156,0000-00-00,,"KILNER SCISSORS, CURVED, 15CM, 6"", FLAT TIP""",,HB 1919,HEBU,GERMANY,10,,0,1752900,1
